"Entrez.ID"	"Gene.name"
27185	"DISC1"
27190	"IL17B"
27202	"C5AR2"
27229	"TUBGCP4"
27230	"SERP1"
27231	"NMRK2"
27232	"GNMT"
27235	"COQ2"
27236	"ARFIP1"
27237	"ARHGEF16"
27238	"GPKOW"
27239	"GPR162"
27240	"SIT1"
27241	"BBS9"
27242	"TNFRSF21"
27243	"CHMP2A"
27244	"SESN1"
27246	"RNF115"
27247	"NFU1"
27249	"MMADHC"
27250	"PDCD4"
27252	"KLHL20"
27253	"PCDH17"
27254	"CSDC2"
27255	"CNTN6"
27257	"LSM1"
27258	"LSM3"
27285	"TEKT2"
27286	"SRPX2"
27287	"VENTX"
27288	"RBMXL2"
27289	"RND1"
27290	"SPINK4"
27291	"R3HCC1L"
27292	"DIMT1"
27293	"SMPDL3B"
27295	"PDLIM3"
27296	"TP53TG5"
27297	"CRCP"
27299	"ADAMDEC1"
27300	"ZNF544"
27301	"APEX2"
27302	"BMP10"
27303	"RBMS3"
27304	"MOCS3"
27306	"HPGDS"
27309	"ZNF330"
27314	"RAB30"
27315	"PGAP2"
27316	"RBMX"
27328	"PCDH11X"
27329	"ANGPTL3"
27330	"RPS6KA6"
27332	"ZNF638"
27333	"GOLIM4"
27334	"P2RY10"
27335	"EIF3K"
27336	"HTATSF1"
27338	"UBE2S"
27339	"PRPF19"
27340	"UTP20"
27341	"RRP7A"
27343	"POLL"
27344	"PCSK1N"
27345	"KCNMB4"
27346	"TMEM97"
27347	"STK39"
27348	"TOR1B"
27349	"MCAT"
27350	"APOBEC3C"
27352	"SGSM3"
27429	"HTRA2"
27430	"MAT2B"
27434	"POLM"
27436	"EML4"
27440	"CECR5"
27445	"PCLO"
28227	"PPP2R3B"
28231	"SLCO4A1"
28232	"SLCO3A1"
28316	"CDH20"
28511	"NKIRAS2"
28513	"CDH19"
28951	"TRIB2"
28952	"CCDC22"
28954	"REM1"
28955	"DEXI"
28956	"LAMTOR2"
28957	"MRPS28"
28959	"TMEM176B"
28960	"DCPS"
28962	"OSTM1"
28964	"GIT1"
28965	"SLC27A6"
28966	"SNX24"
28968	"SLC6A16"
28969	"BZW2"
28971	"AAMDC"
28972	"SPCS1"
28973	"MRPS18B"
28974	"C19orf53"
28977	"MRPL42"
28978	"TMEM14A"
28981	"IFT81"
28983	"TMPRSS11E"
28984	"RGCC"
28985	"MCTS1"
28986	"MAGEH1"
28990	"ASTE1"
28992	"MACROD1"
28996	"HIPK2"
28998	"MRPL13"
28999	"KLF15"
29015	"SLC43A3"
29028	"ATAD2"
29058	"TMEM230"
29062	"WDR91"
29066	"ZC3H7A"
29071	"C1GALT1C1"
29072	"SETD2"
29074	"MRPL18"
29078	"NDUFAF4"
29080	"CCDC59"
29081	"METTL5"
29082	"CHMP4A"
29083	"GTPBP8"
29086	"BABAM1"
29087	"THYN1"
29088	"MRPL15"
29091	"STXBP6"
29093	"MRPL22"
29094	"LGALSL"
29097	"CNIH4"
29098	"RANGRF"
29099	"COMMD9"
29100	"TMEM208"
29102	"DROSHA"
29103	"DNAJC15"
29104	"N6AMT1"
29105	"CFAP20"
29106	"SCG3"
29107	"NXT1"
29108	"PYCARD"
29109	"FHOD1"
29110	"TBK1"
29113	"C6orf15"
29114	"TAGLN3"
29115	"SAP30BP"
29116	"MYLIP"
29117	"BRD7"
29118	"DDX25"
29119	"CTNNA3"
29121	"CLEC2D"
29122	"PRSS50"
29123	"ANKRD11"
29124	"LGALS13"
29127	"RACGAP1"
29760	"BLNK"
29761	"USP25"
29763	"PACSIN3"
29766	"TMOD3"
29767	"TMOD2"
29775	"CARD10"
29777	"ABT1"
29780	"PARVB"
29781	"NCAPH2"
29789	"OLA1"
29796	"UQCR10"
29799	"YPEL1"
29802	"VPREB3"
29803	"REPIN1"
29842	"TFCP2L1"
29844	"TFPT"
29851	"ICOS"
29855	"UBN1"
29880	"ALG5"
29881	"NPC1L1"
29882	"ANAPC2"
29883	"CNOT7"
29887	"SNX10"
29888	"STRN4"
29889	"GNL2"
29890	"RBM15B"
29893	"PSMC3IP"
29894	"CPSF1"
29895	"MYLPF"
29896	"TRA2A"
29899	"GPSM2"
29901	"SAC3D1"
29902	"FAM216A"
29903	"CCDC106"
29906	"ST8SIA5"
29907	"SNX15"
29909	"GPR171"
29911	"HOOK2"
29914	"UBIAD1"
29915	"HCFC2"
29916	"SNX11"
29919	"C18orf8"
29922	"NME7"
29923	"HILPDA"
29924	"EPN1"
29926	"GMPPA"
29927	"SEC61A1"
29928	"TIMM22"
29929	"ALG6"
29930	"PCDHB1"
29931	"LINC00312"
29933	"GPR132"
29935	"RPA4"
29937	"NENF"
29940	"DSE"
29942	"PURG"
29943	"PADI1"
29944	"PNMA3"
29946	"SERTAD3"
29947	"DNMT3L"
29948	"OSGIN1"
29949	"IL19"
29951	"PDZRN4"
29953	"TRHDE"
29954	"POMT2"
29956	"CERS2"
29957	"SLC25A24"
29959	"NRBP1"
29960	"FTSJ2"
29965	"CDIP1"
29966	"STRN3"
29967	"LRP12"
29968	"PSAT1"
29969	"MDFIC"
29974	"A1CF"
29978	"UBQLN2"
29980	"DONSON"
29982	"NRBF2"
29984	"RHOD"
29986	"SLC39A2"
29988	"SLC2A8"
29990	"PILRB"
29991	"OBP2A"
29992	"PILRA"
29994	"BAZ2B"
29995	"LMCD1"
29997	"GLTSCR2"
29998	"GLTSCR1"
29999	"FSCN3"
30000	"TNPO2"
30001	"ERO1L"
30008	"EFEMP2"
30009	"TBX21"
30012	"TLX3"
30062	"RAX"
30811	"HUNK"
30813	"VSX1"
30814	"PLA2G2E"
30817	"ADGRE2"
30819	"KCNIP2"
30820	"KCNIP1"
30827	"CXXC1"
30833	"NT5C"
30835	"CD209"
30836	"DNTTIP2"
30837	"SOCS7"
30844	"EHD4"
30845	"EHD3"
30846	"EHD2"
30848	"CTAG2"
30849	"PIK3R4"
30850	"CDR2L"
30851	"TAX1BP3"
30968	"STOML2"
43847	"KLK14"
43849	"KLK12"
49855	"SCAPER"
49856	"WRAP73"
49860	"CRNN"
50485	"SMARCAL1"
50486	"G0S2"
50487	"PLA2G3"
50488	"MINK1"
50489	"CD207"
50506	"DUOX2"
50507	"NOX4"
50508	"NOX3"
50509	"COL5A3"
50512	"PODXL2"
50514	"DEC1"
50515	"CHST11"
50613	"UBQLN3"
50615	"IL21R"
50616	"IL22"
50617	"ATP6V0A4"
50618	"ITSN2"
50619	"DEF6"
50624	"CUZD1"
50626	"CYHR1"
50628	"GEMIN4"
50632	"CALY"
50649	"ARHGEF4"
50650	"ARHGEF3"
50674	"NEUROG3"
50700	"RDH8"
50717	"DCAF8"
50804	"MYEF2"
50805	"IRX4"
50807	"ASAP1"
50809	"HP1BP3"
50810	"HDGFRP3"
50813	"COPS7A"
50814	"NSDHL"
50831	"TAS2R3"
50832	"TAS2R4"
50833	"TAS2R16"
50834	"TAS2R1"
50835	"TAS2R9"
50836	"TAS2R8"
50837	"TAS2R7"
50838	"TAS2R13"
50839	"TAS2R10"
50840	"TAS2R14"
50848	"F11R"
50852	"TRAT1"
50853	"VILL"
50854	"C6orf48"
50855	"PARD6A"
50856	"CLEC4A"
50859	"SPOCK3"
50861	"STMN3"
50862	"RNF141"
50863	"NTM"
50865	"HEBP1"
50937	"CDON"
50939	"IMPG2"
50940	"PDE11A"
50943	"FOXP3"
50944	"SHANK1"
50999	"TMED5"
51001	"MTERF3"
51002	"TPRKB"
51003	"MED31"
51004	"COQ6"
51005	"AMDHD2"
51006	"SLC35C2"
51008	"ASCC1"
51009	"DERL2"
51011	"FAHD2A"
51012	"SLMO2"
51013	"EXOSC1"
51014	"TMED7"
51015	"ISOC1"
51016	"EMC9"
51018	"RRP15"
51019	"CCDC53"
51020	"HDDC2"
51021	"MRPS16"
51022	"GLRX2"
51023	"MRPS18C"
51024	"FIS1"
51025	"PAM16"
51026	"GOLT1B"
51027	"BOLA1"
51029	"DESI2"
51031	"GLOD4"
51032	"CELA2B"
51035	"UBXN1"
51042	"ZNF593"
51043	"ZBTB7B"
51046	"ST8SIA3"
51050	"PI15"
51052	"PRLH"
51053	"GMNN"
51056	"LAP3"
51063	"CALHM2"
51065	"RPS27L"
51066	"SSUH2"
51067	"YARS2"
51068	"NMD3"
51069	"MRPL2"
51070	"NOSIP"
51071	"DERA"
51073	"MRPL4"
51074	"APIP"
51075	"TMX2"
51076	"CUTC"
51077	"FCF1"
51078	"THAP4"
51079	"NDUFA13"
51081	"MRPS7"
51082	"POLR1D"
51083	"GAL"
51084	"CRYL1"
51085	"MLXIPL"
51086	"TNNI3K"
51087	"YBX2"
51090	"PLLP"
51092	"SIDT2"
51093	"RRNAD1"
51094	"ADIPOR1"
51096	"UTP18"
51097	"SCCPDH"
51098	"IFT52"
51099	"ABHD5"
51100	"SH3GLB1"
51101	"ZC2HC1A"
51102	"MECR"
51103	"NDUFAF1"
51104	"ABHD17B"
51105	"PHF20L1"
51106	"TFB1M"
51107	"APH1A"
51108	"METTL9"
51109	"RDH11"
51110	"LACTB2"
51111	"SUV420H1"
51112	"TRAPPC12"
51115	"RMDN1"
51116	"MRPS2"
51117	"COQ4"
51118	"UTP11L"
51121	"RPL26L1"
51123	"ZNF706"
51124	"IER3IP1"
51125	"GOLGA7"
51127	"TRIM17"
51128	"SAR1B"
51129	"ANGPTL4"
51131	"PHF11"
51133	"KCTD3"
51134	"CEP83"
51135	"IRAK4"
51136	"RNFT1"
51138	"COPS4"
51141	"INSIG2"
51142	"CHCHD2"
51143	"DYNC1LI1"
51144	"HSD17B12"
51146	"A4GNT"
51149	"C5orf45"
51150	"SDF4"
51151	"SLC45A2"
51154	"MRTO4"
51155	"HN1"
51156	"SERPINA10"
51160	"VPS28"
51161	"C3orf18"
51162	"EGFL7"
51163	"DBR1"
51164	"DCTN4"
51167	"CYB5R4"
51168	"MYO15A"
51170	"HSD17B11"
51171	"HSD17B14"
51172	"NAGPA"
51174	"TUBD1"
51176	"LEF1"
51177	"PLEKHO1"
51179	"HAO2"
51181	"DCXR"
51182	"HSPA14"
51184	"GPN3"
51185	"CRBN"
51186	"WBP5"
51187	"RSL24D1"
51188	"SS18L2"
51191	"HERC5"
51193	"ZNF639"
51195	"RAPGEFL1"
51199	"NIN"
51200	"CPA4"
51202	"DDX47"
51203	"NUSAP1"
51204	"TACO1"
51205	"ACP6"
51206	"GP6"
51207	"DUSP13"
51208	"CLDN18"
51213	"LUZP4"
51214	"IGF2-AS"
51218	"GLRX5"
51222	"ZNF219"
51224	"TCEB3B"
51226	"COPZ2"
51227	"PIGP"
51228	"GLTP"
51230	"PHF20"
51231	"VRK3"
51232	"CRIM1"
51233	"DRICH1"
51236	"HGH1"
51237	"MZB1"
51241	"COX16"
51257	"MARCH2"
51265	"CDKL3"
51266	"CLEC1B"
51267	"CLEC1A"
51268	"PIPOX"
51270	"TFDP3"
51271	"UBAP1"
51272	"BET1L"
51274	"KLF3"
51275	"MAPKAPK5-AS1"
51276	"ZNF571"
51278	"IER5"
51279	"C1RL"
51280	"GOLM1"
51281	"ANKMY1"
51282	"SCAND1"
51283	"BFAR"
51284	"TLR7"
51285	"RASL12"
51286	"CEND1"
51287	"COA4"
51289	"RXFP3"
51290	"ERGIC2"
51291	"GMIP"
51292	"GMPR2"
51293	"CD320"
51294	"PCDH12"
51295	"ECSIT"
51296	"SLC15A3"
51297	"BPIFA1"
51298	"THEG"
51299	"NRN1"
51301	"GCNT4"
51302	"CYP39A1"
51303	"FKBP11"
51304	"ZDHHC3"
51306	"FAM13B"
51307	"FAM53C"
51308	"REEP2"
51309	"ARMCX1"
51310	"SLC22A17"
51311	"TLR8"
51312	"SLC25A37"
51313	"FAM198B"
51314	"NME8"
51315	"KRCC1"
51316	"PLAC8"
51317	"PHF21A"
51318	"MRPL35"
51319	"RSRC1"
51320	"MEX3C"
51321	"AMZ2"
51322	"WAC"
51324	"SPG21"
51327	"AHSP"
51330	"TNFRSF12A"
51332	"SPTBN5"
51333	"ZNF771"
51334	"PRR16"
51335	"NGRN"
51337	"THEM6"
51338	"MS4A4A"
51339	"DACT1"
51340	"CRNKL1"
51341	"ZBTB7A"
51343	"FZR1"
51347	"TAOK3"
51348	"KLRF1"
51350	"KRT76"
51351	"ZNF117"
51352	"WT1-AS"
51360	"MBTPS2"
51361	"HOOK1"
51362	"CDC40"
51363	"CHST15"
51364	"ZMYND10"
51365	"PLA1A"
51366	"UBR5"
51367	"POP5"
51368	"TEX264"
51371	"POMP"
51372	"TMA7"
51374	"ATRAID"
51375	"SNX7"
51377	"UCHL5"
51378	"ANGPT4"
51379	"CRLF3"
51380	"CSAD"
51382	"ATP6V1D"
51384	"WNT16"
51385	"ZNF589"
51386	"EIF3L"
51388	"NIP7"
51389	"RWDD1"
51393	"TRPV2"
51397	"COMMD10"
51398	"WDR83OS"
51399	"TRAPPC4"
51400	"PPME1"
51406	"NOL7"
51409	"HEMK1"
51411	"BIN2"
51412	"ACTL6B"
51421	"AMOTL2"
51422	"PRKAG2"
51428	"DDX41"
51430	"SUCO"
51433	"ANAPC5"
51435	"SCARA3"
51438	"MAGEC2"
51439	"FAM8A1"
51440	"HPCAL4"
51441	"YTHDF2"
51442	"VGLL1"
51444	"RNF138"
51447	"IP6K2"
51449	"PCYOX1"
51450	"PRRX2"
51451	"LCMT1"
51454	"GULP1"
51455	"REV1"
51458	"RHCG"
51460	"SFMBT1"
51465	"UBE2J1"
51466	"EVL"
51471	"NAT8B"
51474	"LIMA1"
51475	"CABP2"
51477	"ISYNA1"
51478	"HSD17B7"
51479	"ANKFY1"
51490	"C9orf114"
51491	"NOP16"
51493	"RTCB"
51495	"HACD3"
51497	"NELFCD"
51499	"TRIAP1"
51501	"C11orf73"
51504	"TRMT112"
51506	"UFC1"
51507	"RTFDC1"
51510	"CHMP5"
51513	"ETV7"
51514	"DTL"
51517	"NCKIPSD"
51520	"LARS"
51526	"OSER1"
51531	"C9orf156"
51533	"PHF7"
51540	"SCLY"
51542	"VPS54"
51547	"SIRT7"
51548	"SIRT6"
51550	"CINP"
51552	"RAB14"
51554	"ACKR4"
51555	"PEX5L"
51557	"LGSN"
51559	"NT5DC3"
51560	"RAB6B"
51561	"IL23A"
51562	"MBIP"
51564	"HDAC7"
51566	"ARMCX3"
51567	"TDP2"
51569	"UFM1"
51571	"FAM49B"
51573	"GDE1"
51574	"LARP7"
51575	"ESF1"
51582	"AZIN1"
51585	"PCF11"
51586	"MED15"
51588	"PIAS4"
51592	"TRIM33"
51593	"SRRT"
51594	"NBAS"
51596	"CUTA"
51599	"LSR"
51601	"LIPT1"
51603	"METTL13"
51604	"PIGT"
51606	"ATP6V1H"
51614	"ERGIC3"
51616	"TAF9B"
51617	"HMP19"
51619	"UBE2D4"
51621	"KLF13"
51626	"DYNC2LI1"
51631	"LUC7L2"
51634	"RBMX2"
51635	"DHRS7"
51637	"C14orf166"
51642	"MRPL48"
51643	"TMBIM4"
51646	"YPEL5"
51647	"FAM96B"
51650	"MRPS33"
51651	"PTRH2"
51652	"CHMP3"
51654	"CDK5RAP1"
51657	"STYXL1"
51659	"GINS2"
51660	"MPC1"
51663	"ZFR"
51665	"ASB1"
51666	"ASB4"
51668	"HSPB11"
51669	"SARAF"
51673	"TPPP3"
51678	"MPP6"
51686	"OAZ3"
51690	"LSM7"
51691	"LSM8"
51693	"TRAPPC2L"
51696	"HECA"
51700	"CYB5R2"
51701	"NLK"
51702	"PADI3"
51703	"ACSL5"
51704	"GPRC5B"
51705	"EMCN"
51706	"CYB5R1"
51714	"SELT"
51715	"RAB23"
51716	"CES1P1"
51719	"CAB39"
51720	"UIMC1"
51725	"FBXO40"
51727	"CMPK1"
51728	"POLR3K"
51729	"WBP11"
51733	"UPB1"
51734	"MSRB1"
51741	"WWOX"
51742	"ARID4B"
51744	"CD244"
51747	"LUC7L3"
51750	"RTEL1"
51751	"HIGD1B"
51752	"ERAP1"
51754	"TMEM8B"
51755	"CDK12"
51759	"C9orf78"
51760	"SYT17"
51761	"ATP8A2"
51762	"RAB8B"
51763	"INPP5K"
51764	"GNG13"
51768	"TM7SF3"
51773	"RSF1"
51776	"ZAK"
51778	"MYOZ2"
51780	"KDM3B"
51806	"CALML5"
51807	"TUBA8"
51809	"GALNT7"
51816	"CECR1"
53335	"BCL11A"
53339	"BTBD1"
53343	"NUDT9"
53346	"TM6SF1"
53347	"UBASH3A"
53353	"LRP1B"
53358	"SHC3"
53371	"NUP54"
53405	"CLIC5"
53407	"STX18"
53615	"MBD3"
53616	"ADAM22"
53630	"BCO1"
53635	"PTOV1"
53637	"S1PR5"
53820	"RIPPLY3"
53822	"FXYD7"
53826	"FXYD6"
53827	"FXYD5"
53829	"P2RY13"
53832	"IL20RA"
53836	"GPR87"
53838	"C11orf24"
53841	"CDHR5"
53904	"MYO3A"
53905	"DUOX1"
53916	"RAB4B"
53919	"SLCO1C1"
53942	"CNTN5"
53944	"CSNK1G1"
53947	"A4GALT"
54014	"BRWD1"
54020	"SLC37A1"
54039	"PCBP3"
54069	"MIS18A"
54093	"SETD4"
54101	"RIPK4"
54107	"POLE3"
54112	"GPR88"
54148	"MRPL39"
54149	"C21orf91"
54165	"DCUN1D1"
54187	"NANS"
54205	"CYCS"
54207	"KCNK10"
54209	"TREM2"
54210	"TREM1"
54221	"SNTG2"
54328	"GPR173"
54332	"GDAP1"
54344	"DPM3"
54345	"SOX18"
54346	"UNC93A"
54360	"CYTL1"
54361	"WNT4"
54363	"HAO1"
54386	"TERF2IP"
54407	"SLC38A2"
54413	"NLGN3"
54431	"DNAJC10"
54432	"YIPF1"
54433	"GAR1"
54434	"SSH1"
54436	"SH3TC1"
54438	"GFOD1"
54440	"SASH3"
54442	"KCTD5"
54453	"RIN2"
54457	"TAF7L"
54462	"CCSER2"
54463	"FAM134B"
54465	"ETAA1"
54468	"MIOS"
54469	"ZFAND6"
54471	"MIEF1"
54472	"TOLLIP"
54474	"KRT20"
54475	"NLE1"
54476	"RNF216"
54477	"PLEKHA5"
54478	"FAM64A"
54480	"CHPF2"
54482	"TRMT13"
54487	"DGCR8"
54490	"UGT2B28"
54491	"FAM105A"
54494	"C11orf71"
54496	"PRMT7"
54498	"SMOX"
54499	"TMCO1"
54502	"RBM47"
54503	"ZDHHC13"
54504	"CPVL"
54505	"DHX29"
54507	"ADAMTSL4"
54509	"RHOF"
54512	"EXOSC4"
54514	"DDX4"
54516	"MTRF1L"
54517	"PUS7"
54518	"APBB1IP"
54520	"CCDC93"
54521	"WDR44"
54529	"ASNSD1"
54531	"MIER2"
54535	"CCHCR1"
54538	"ROBO4"
54539	"NDUFB11"
54540	"FAM193B"
54541	"DDIT4"
54542	"RC3H2"
54544	"CRCT1"
54545	"MTMR12"
54546	"RNF186"
54549	"SDK2"
54550	"NECAB2"
54551	"MAGEL2"
54552	"GNL3L"
54554	"WDR5B"
54555	"DDX49"
54556	"ING3"
54558	"SPATA6"
54566	"EPB41L4B"
54581	"SCAND2P"
54583	"EGLN1"
54584	"GNB1L"
54585	"LZTFL1"
54596	"L1TD1"
54606	"DDX56"
54619	"CCNJ"
54622	"ARL15"
54623	"PAF1"
54662	"TBC1D13"
54663	"WDR74"
54664	"TMEM106B"
54665	"RSBN1"
54674	"LRRN3"
54676	"GTPBP2"
54677	"CROT"
54680	"ZNHIT6"
54681	"P4HTM"
54682	"MANSC1"
54700	"RRN3"
54707	"GPN2"
54708	"MARCH5"
54714	"CNGB3"
54715	"RBFOX1"
54716	"SLC6A20"
54718	"BTN2A3P"
54726	"OTUD4"
54732	"TMED9"
54733	"SLC35F2"
54737	"MPHOSPH8"
54738	"FEV"
54739	"XAF1"
54752	"FNDC8"
54758	"KLHDC4"
54765	"TRIM44"
54766	"BTG4"
54768	"HYDIN"
54769	"DIRAS2"
54777	"CFAP46"
54778	"RNF111"
54780	"NSMCE4A"
54784	"ALKBH4"
54785	"C17orf59"
54788	"DNAJB12"
54793	"KCTD9"
54795	"TRPM4"
54796	"BNC2"
54797	"MED18"
54798	"DCHS2"
54799	"MBTD1"
54800	"KLHL24"
54801	"HAUS6"
54802	"TRIT1"
54805	"CNNM2"
54806	"AHI1"
54807	"ZNF586"
54808	"DYM"
54809	"SAMD9"
54810	"GIPC2"
54811	"ZNF562"
54812	"AFTPH"
54814	"QPCTL"
54815	"GATAD2A"
54816	"ZNF280D"
54819	"ZCCHC10"
54820	"NDE1"
54821	"ERCC6L"
54825	"CDHR2"
54826	"GIN1"
54827	"NXPE4"
54828	"BCAS3"
54829	"ASPN"
54830	"NUP62CL"
54831	"BEST2"
54832	"VPS13C"
54834	"GDAP2"
54836	"BSPRY"
54838	"WBP1L"
54839	"LRRC49"
54840	"APTX"
54842	"MFSD6"
54843	"SYTL2"
54845	"ESRP1"
54847	"SIDT1"
54848	"ARHGEF38"
54849	"DEF8"
54850	"FBXL12"
54851	"ANKRD49"
54852	"PAQR5"
54854	"FAM83E"
54855	"FAM46C"
54856	"GON4L"
54857	"GDPD2"
54858	"PGPEP1"
54859	"ELP6"
54860	"MS4A12"
54861	"SNRK"
54862	"CC2D1A"
54863	"TOR4A"
54865	"GPATCH4"
54866	"PPP1R14D"
54867	"TMEM214"
54868	"TMEM104"
54869	"EPS8L1"
54870	"QRICH1"
54872	"PIGG"
54873	"PALMD"
54875	"CNTLN"
54876	"DCAF16"
54877	"ZCCHC2"
54878	"DPP8"
54879	"ST7L"
54880	"BCOR"
54881	"TEX10"
54883	"CWC25"
54884	"RETSAT"
54885	"TBC1D8B"
54886	"LPPR1"
54891	"INO80D"
54892	"NCAPG2"
54893	"MTMR10"
54894	"RNF43"
54896	"PQLC2"
54897	"CASZ1"
54900	"LAX1"
54901	"CDKAL1"
54902	"TTC19"
54903	"MKS1"
54904	"WHSC1L1"
54905	"CYP2W1"
54908	"SPDL1"
54910	"SEMA4C"
54913	"RPP25"
54914	"FOCAD"
54915	"YTHDF1"
54916	"TMEM260"
54918	"CMTM6"
54919	"DNAAF5"
54920	"DUS2"
54922	"RASIP1"
54923	"LIME1"
54925	"ZSCAN32"
54927	"CHCHD3"
54928	"IMPAD1"
54929	"TMEM161A"
54930	"HAUS4"
54932	"EXD3"
54934	"KANSL2"
54937	"SOHLH2"
54938	"SARS2"
54939	"COMMD4"
54941	"RNF125"
54942	"FAM206A"
54943	"DNAJC28"
54946	"SLC41A3"
54948	"MRPL16"
54951	"COMMD8"
54952	"TRNAU1AP"
54953	"C1orf27"
54954	"FAM120C"
54955	"C1orf109"
54956	"PARP16"
54957	"TXNL4B"
54958	"TMEM160"
54959	"ODAM"
54960	"GEMIN8"
54961	"SSH3"
54962	"TIPIN"
54963	"UCKL1"
54964	"C1orf56"
54968	"TMEM70"
54969	"C4orf27"
54970	"TTC12"
54971	"BANP"
54972	"TMEM132A"
54973	"CPSF3L"
54974	"THG1L"
54976	"C20orf27"
54977	"SLC25A38"
54978	"SLC35F6"
54979	"HRASLS2"
54980	"C2orf42"
54981	"NMRK1"
54982	"CLN6"
54985	"HCFC1R1"
54988	"ACSM5"
54991	"C1orf159"
54993	"ZSCAN2"
54994	"GID8"
54995	"OXSM"
54996	"MARC2"
54997	"TESC"
54998	"AURKAIP1"
55000	"TUG1"
55001	"TTC22"
55002	"TMCO3"
55003	"PAK1IP1"
55005	"RMND1"
55006	"TRMT61B"
55007	"FAM118A"
55008	"HERC6"
55009	"C19orf24"
55010	"PARPBP"
55012	"PPP2R3C"
55013	"CCDC109B"
55014	"STX17"
55015	"PRPF39"
55018	"LINC00483"
55020	"TTC38"
55023	"PHIP"
55024	"BANK1"
55026	"TMEM255A"
55027	"HEATR3"
55028	"C17orf80"
55030	"FBXO34"
55031	"USP47"
55032	"SLC35A5"
55033	"FKBP14"
55034	"MOCOS"
55035	"NOL8"
55037	"PTCD3"
55038	"CDCA4"
55039	"TRMT12"
55040	"EPN3"
55041	"PLEKHB2"
55048	"VPS37C"
55052	"MRPL20"
55054	"ATG16L1"
55055	"ZWILCH"
55057	"AIM1L"
55062	"WIPI1"
55063	"ZCWPW1"
55064	"SPATA6L"
55065	"SLC52A1"
55066	"PDPR"
55068	"ENOX1"
55069	"TMEM248"
55070	"DET1"
55071	"C9orf40"
55074	"OXR1"
55076	"TMEM45A"
55079	"FEZF2"
55080	"TAPBPL"
55081	"IFT57"
55082	"ARGLU1"
55086	"CXorf57"
55088	"CCDC186"
55089	"SLC38A4"
55090	"MED9"
55093	"WDYHV1"
55094	"GPATCH1"
55095	"SAMD4B"
55096	"EBLN2"
55100	"WDR70"
55101	"ATP5SL"
55102	"ATG2B"
55103	"RALGPS2"
55105	"GPATCH2"
55106	"SLFN12"
55107	"ANO1"
55108	"BSDC1"
55109	"AGGF1"
55110	"MAGOHB"
55111	"PLEKHJ1"
55112	"WDR60"
55113	"XKR8"
55114	"ARHGAP17"
55116	"TMEM39B"
55117	"SLC6A15"
55118	"CRTAC1"
55119	"PRPF38B"
55120	"FANCL"
55124	"PIWIL2"
55125	"CEP192"
55128	"TRIM68"
55130	"ARMC4"
55131	"RBM28"
55133	"SRBD1"
55135	"WRAP53"
55138	"FAM90A1"
55139	"ANKZF1"
55140	"ELP3"
55142	"HAUS2"
55143	"CDCA8"
55144	"LRRC8D"
55145	"THAP1"
55146	"ZDHHC4"
55147	"RBM23"
55148	"UBR7"
55149	"MTPAP"
55150	"C19orf73"
55151	"TMEM38B"
55152	"DALRD3"
55153	"SDAD1"
55156	"ARMC1"
55157	"DARS2"
55161	"TMEM33"
55163	"PNPO"
55164	"SHQ1"
55165	"CEP55"
55166	"CENPQ"
55167	"MSL2"
55168	"MRPS18A"
55171	"TBCCD1"
55172	"DNAAF2"
55173	"MRPS10"
55175	"KLHL11"
55176	"SEC61A2"
55177	"RMDN3"
55178	"RNMTL1"
55179	"FAIM"
55180	"LINS"
55181	"SMG8"
55182	"RNF220"
55183	"RIF1"
55184	"DZANK1"
55186	"SLC25A36"
55187	"VPS13D"
55188	"RIC8B"
55190	"NUDT11"
55192	"DNAJC17"
55193	"PBRM1"
55195	"C14orf105"
55196	"KIAA1551"
55197	"RPRD1A"
55198	"APPL2"
55199	"FAM86C1"
55200	"PLEKHG6"
55201	"MAP1S"
55203	"LGI2"
55204	"GOLPH3L"
55205	"ZNF532"
55206	"SBNO1"
55207	"ARL8B"
55208	"DCUN1D2"
55212	"BBS7"
55213	"RCBTB1"
55214	"P3H2"
55215	"FANCI"
55217	"TMLHE"
55218	"EXD2"
55219	"TMEM57"
55220	"KLHDC8A"
55222	"LRRC20"
55223	"TRIM62"
55224	"ETNK2"
55226	"NAT10"
55227	"LRRC1"
55228	"PNMAL1"
55229	"PANK4"
55231	"CCDC87"
55233	"MOB1A"
55234	"SMU1"
55236	"UBA6"
55237	"VRTN"
55238	"SLC38A7"
55239	"OGFOD1"
55240	"STEAP3"
55243	"KIRREL"
55244	"SLC47A1"
55245	"UQCC1"
55246	"CCDC25"
55247	"NEIL3"
55248	"TMEM206"
55249	"YY1AP1"
55251	"PCMTD2"
55252	"ASXL2"
55254	"TMEM39A"
55255	"WDR41"
55256	"ADI1"
55257	"MRGBP"
55259	"CASC1"
55260	"TMEM143"
55262	"C7orf43"
55266	"TMEM19"
55267	"PRR34"
55268	"ECHDC2"
55269	"PSPC1"
55270	"NUDT15"
55272	"IMP3"
55273	"TMEM100"
55274	"PHF10"
55275	"VPS53"
55277	"FGGY"
55278	"QRSL1"
55279	"ZNF654"
55280	"CWF19L1"
55281	"TMEM140"
55282	"LRRC36"
55283	"MCOLN3"
55284	"UBE2W"
55285	"RBM41"
55286	"C4orf19"
55287	"TMEM40"
55288	"RHOT1"
55289	"ACOXL"
55290	"BRF2"
55291	"PPP6R3"
55293	"UEVLD"
55294	"FBXW7"
55295	"KLHL26"
55296	"TBC1D19"
55298	"RNF121"
